DIVISION,CLASE,ORDEN,FAMILIA,GENERO,ESPECIE,N_COMUN
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus ellipticus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus leopardinus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus lunatus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus maculiferus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus mancus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus ocellatus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus robinsi,
Chordata,Reptilia,Squamata,Viperidae,Bothrops,Botrhops asper,Talla X
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CTENOLUCIIDAE,Boulengerella,Boulengerella xyrekes,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Brachychalcinus,Brachychalcinus nummus,
CHORDATA,AVES,PICIFORMES,GALBULIDAE,Brachygalba,Brachygalba albogularis,
CHORDATA,AVES,PICIFORMES,GALBULIDAE,Brachygalba,Brachygalba goeringi,
CHORDATA,AVES,PICIFORMES,GALBULIDAE,Brachygalba,Brachygalba lugubris,
CHORDATA,AVES,PICIFORMES,GALBULIDAE,Brachygalba,Brachygalba salmoni,
CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,HYPOPOMIDAE,Brachyhypopomus,Brachyhypopomus occidentalis,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,PIMELODIDAE,Brachyplatystoma,Brachyplatystoma rousseauxii,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Brachyrhamdia,Brachyrhamdia imitator,
CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,Bradypus tridactylus,
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Perezoso
CHORDATA,ACTINOPTERYGII,PERCIFORMES,BRAMIDAE,Brama,Brama brama,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,BRAMIDAE,Brama,Brama caribbea,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,BRAMIDAE,Brama,Brama dussumieri,
CHORDATA,ACTINOPTERYGII,GADIFORMES,BREGMACEROTIDAE,Bregmaceros,Bregmaceros bathymaster,
CHORDATA,ACTINOPTERYGII,GADIFORMES,BREGMACEROTIDAE,Bregmaceros,Bregmaceros cantori,
CHORDATA,ACTINOPTERYGII,GADIFORMES,BREGMACEROTIDAE,Bregmaceros,Bregmaceros nectabanus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Brockius,Brockius albigenys,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Brockius,Brockius nigricinctus,
CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,Brotogeris chrysoptera,
CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,Brotogeris cyanoptera,
Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis,Perico tierrero
CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,Brotogeris pyrrhoptera,
CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,Brotogeris sanctithomae,
CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,Brotogeris versicolurus,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotula,Brotula barbata,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotula,Brotula clarkae,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotula,Brotula ordwayi,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotulotaenia,Brotulotaenia brevicauda,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotulotaenia,Brotulotaenia crassa,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotulotaenia,Brotulotaenia nielseni,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon alburnus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon amazonicus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon argenteus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon coquenani,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon coxeyi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon dentex,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon fowleri,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon henni,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon labiatus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon medemi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon meeki,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon moorei,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon oligolepis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon polylepis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon posadae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon rubricauda,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon sinuensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon stolzmanni,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,Brycon striatulus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconacidnus,Bryconacidnus ellisi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconacidnus,Bryconacidnus paipayensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus alfredae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus andresoi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus arilepis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus bolivianus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus caucanus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus dahli,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus deuterodonoides,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus diaphanus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus foncensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus galvisi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus grosvenori,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus guaytarae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus guizae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus huilae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus icelus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus ichoensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus miraensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus multiradiatus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus osgoodi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus pachacuti,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus pectinatus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus phoenicopterus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus plutarcoi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus simus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus tolimae,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Bryconamericus,Bryconamericus zamorensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,IGUANODECTIDAE,Bryconops,Bryconops colanegra,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,IGUANODECTIDAE,Bryconops,Bryconops colaroja,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,IGUANODECTIDAE,Bryconops,Bryconops imitator,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,IGUANODECTIDAE,Bryconops,Bryconops vibex,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne abramalagae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne bakersfield,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne bustamantei,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne cophites,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne flammiventris,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne gymnotis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne hanssaueri,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne nubilosus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne phuyuhampatu,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,Bryophryne zonalis,
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Bryx,Bryx dunckeri,
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Bryx,Bryx randalli,
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Bryx,Bryx veleronis,
CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,Bubo magellanicus,
CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,Bubo virginianus,
Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis,Garza garrapatera
CHORDATA,AVES,PICIFORMES,BUCCONIDAE,Bucco,Bucco capensis,
CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,DICERATIIDAE,Bufoceratias,Bufoceratias wedli,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina apoparuana,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina cordemadi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina eurhinus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina hophrys,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina huallagae,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina labiosa,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina megalospilus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina moriorum,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina ortegai,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina pardus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina robusta,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina syspilus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina tambopatae,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Bujurquina,Bujurquina zamorensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Bullisichthys,Bullisichthys caribbaeus,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,Bulweria bulwerii,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASPREDINIDAE,Bunocephalus,Bunocephalus colombianus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASPREDINIDAE,Bunocephalus,Bunocephalus coracoideus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,ASPREDINIDAE,Bunocephalus,Bunocephalus knerii,
CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,Burhinus bistriatus,
CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,Burhinus superciliaris,
Chordata,Aves,Accipitriformes,Accipitridae,Busarellus,Busarellus nigricollis,Águila sabanera
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo albigula,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo albonotatus,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo brachyurus,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo galapagoensis,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo jamaicensis,
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo nitidus,Gavilán
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo platypterus,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo swainsoni,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,Buteogallus aequinoctialis,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,Buteogallus anthracinus,
Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus meridionalis,Gavilán cangrejero
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,Buteogallus schistaceus,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,Buteogallus solitarius,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,Buteogallus urubitinga,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Buthraupis,Buthraupis montana,
Chordata,Aves,Pelecaniformes,Ardeidae,Butorides ,Butorides striata,Garza rayada
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous centralis,Armadillo cola de trapo
CHORDATA,MAMMALIA,CINGULATA,CHLAMYPHORIDAE,Cabassous,Cabassous unicinctus,
CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,Cacajao ayresi,
CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,Cacajao calvus,
CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,Cacajao hosomi,
CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,Cacajao melanocephalus,
Chordata,Aves,Passeriformes,Icteridae,Cacicus,Cacicus cela,Arrendajo
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus chrysonotus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus flavicrissus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus haemorrhous,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus koepckeae,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus latirostris,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus leucoramphus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus oseryi,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus pacificus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus sclateri,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus solitarius,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,Cacicus uropygialis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia abitaguae,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia antioquiaensis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia attenuata,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia bokermanni,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia caribea,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia corpulenta,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia crassisquama,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia degenerata,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia disossea,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia dunni,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia flavopunctata,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia gracilis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia guntheri,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia inca,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia isthmica,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia leucocephala,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia nigricans,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia occidentalis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia orientalis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia pachynema,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia perdita,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia subdermalis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia subnigricans,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia subterminalis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia tentaculata,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia tenuissima,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Caecilia,Caecilia thompsoni,
CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes caniventer,
CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes condorensis,
CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes convelatus,
CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes fuliginosus,
CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes sangay,
Chordata,Reptilia,Crocodylia,Alligatoridae,Caiman ,Caiman crocodilus,Babilla
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Cairina,Cairina moschata,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Calamopteryx,Calamopteryx goslinei,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Calamopteryx,Calamopteryx jeb,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Calamopteryx,Calamopteryx robinsorum,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus bajonado,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus brachysomus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus calamus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus cervigoni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus penna,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus pennatula,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Calamus,Calamus taurinus,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris acuminata,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris alba,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris alpina,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris bairdii,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris canutus,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris ferruginea,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris fuscicollis,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris himantopus,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris mauri,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris melanotos,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris minutilla,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris pugnax,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris pusilla,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris ruficollis,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris subruficollis,
CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris virgata,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Callechelys,Callechelys bilinearis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Callechelys,Callechelys galapagensis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Callechelys,Callechelys guineensis,
Chordata,Actinopterygii,Siluriformes,Callichthyidae,Callichthys,Callichthys fabricioi,Roño
CHORDATA,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Callichthys,Callichthys oibaensis,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa atelopoides,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa baltea,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa duellmani,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa ecuatoriana,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa perinesos,
CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,Callimedusa tomopterna,
CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callimico,Callimico goeldii,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Callionymus,Callionymus bairdi,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,Calliphlox amethystina,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,Calliphlox mitchellii,
CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Callopistes,Callopistes flavipunctatus,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Calochaetes,Calochaetes coccineus,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys boliviae,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys hummelincki,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys lepidus,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys sorellus,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,Calonectris borealis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus carolinus,
CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Caluromys,Caluromys derbianus,
CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Caluromys,Caluromys lanatus,
CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Caluromys,Caluromys philander,
CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Caluromysiops,Caluromysiops irrupta,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus gayaquilensis,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus haematogaster,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus melanoleucos,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus pollens,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus rubricollis,
CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,Campephilus splendens,
